ImageID,lightleak,pen,ruler,border,corner,blur,hair_some,hair_obscure
ISIC_5906485.jpg,1.25E-01,2.69E-01,6.17E-02,5.31E-02,9.62E-01,5.34E-01,2.37E-02,1.75E-02
ISIC_5907145.jpg,3.03E-05,1.17E-03,1.28E-04,9.88E-01,7.01E-05,3.24E-01,7.11E-03,1.68E-04
ISIC_5913285.jpg,6.13E-03,2.37E-02,7.48E-03,5.28E-01,3.40E-02,9.69E-01,9.69E-02,1.18E-02
ISIC_5915965.jpg,1.18E-05,7.09E-04,1.00E+00,6.70E-05,8.46E-05,1.23E-01,1.46E-03,1.48E-06
ISIC_5922835.jpg,6.04E-04,8.44E-03,1.53E-03,9.74E-01,6.04E-03,4.87E-01,4.25E-03,4.89E-04
ISIC_5928225.jpg,2.67E-05,4.33E-04,1.00E-01,1.22E-03,1.22E-04,4.13E-02,8.06E-04,1.26E-05
ISIC_5930965.jpg,2.01E-05,3.22E-03,5.32E-01,2.48E-04,3.46E-04,1.06E-01,3.84E-04,2.02E-06
ISIC_5931285.jpg,6.09E-05,8.60E-04,2.90E-03,8.40E-04,3.19E-04,2.97E-01,3.30E-03,1.73E-04
ISIC_5945275.jpg,2.39E-05,2.77E-04,2.36E-03,1.65E-04,3.34E-04,2.46E-01,2.01E-03,5.32E-05
ISIC_5949215.jpg,3.40E-06,1.33E-04,1.51E-04,3.78E-04,4.81E-05,5.72E-01,7.90E-04,1.43E-05
ISIC_5950965.jpg,8.49E-04,2.62E-03,3.44E-04,9.66E-01,5.97E-03,1.43E-01,9.63E-01,1.40E-01
ISIC_5956645.jpg,1.17E-04,9.73E-04,4.90E-01,3.50E-04,8.24E-04,3.21E-02,9.49E-01,5.37E-04
ISIC_5960275.jpg,6.46E-05,3.08E-04,7.03E-02,2.58E-04,7.50E-04,3.17E-01,9.96E-01,1.04E-03
ISIC_5961015.jpg,3.94E-05,7.58E-04,1.93E-02,9.96E-04,1.34E-04,7.00E-02,4.33E-03,4.54E-05
ISIC_5966715.jpg,7.60E-05,2.21E-03,3.77E-04,9.77E-01,2.16E-04,6.59E-01,1.42E-02,3.52E-04
ISIC_5995725.jpg,1.00E-05,3.16E-04,9.25E-03,1.72E-04,2.07E-05,3.99E-01,7.79E-04,4.31E-06
ISIC_6003295.jpg,3.03E-06,3.23E-04,6.84E-03,2.01E-04,1.01E-05,4.96E-02,2.86E-04,7.38E-07
ISIC_6003435.jpg,3.15E-06,1.15E-04,9.97E-01,3.13E-05,4.75E-05,5.54E-03,1.71E-04,1.09E-07
ISIC_6024685.jpg,4.48E-06,2.31E-05,3.66E-04,2.89E-04,1.01E-04,7.85E-02,9.89E-01,2.38E-03
ISIC_6026965.jpg,4.85E-04,8.96E-03,9.99E-01,1.25E-04,3.26E-02,8.47E-02,1.62E-03,6.95E-06
ISIC_6028985.jpg,4.57E-05,2.22E-02,6.66E-04,9.55E-01,1.51E-04,9.35E-03,5.72E-04,2.73E-05
ISIC_6031295.jpg,1.43E-06,7.84E-05,1.00E+00,6.97E-07,1.43E-05,6.73E-02,1.71E-04,6.96E-08
ISIC_6043875.jpg,1.45E-03,1.17E-03,7.78E-02,1.56E-03,1.96E-02,4.12E-01,7.56E-01,1.07E-03
ISIC_6051885.jpg,8.89E-03,7.03E-03,4.57E-04,1.91E-02,9.25E-01,5.54E-02,1.27E-02,3.54E-04
ISIC_6058305.jpg,1.34E-04,2.02E-03,1.00E+00,3.13E-04,5.49E-03,5.87E-01,4.35E-01,1.01E-05
ISIC_6060065.jpg,2.38E-06,7.68E-05,5.52E-04,7.44E-05,2.86E-05,2.40E-02,2.42E-04,5.34E-06
ISIC_6071805.jpg,1.05E-05,1.21E-04,7.22E-05,5.52E-03,7.50E-05,9.32E-03,1.91E-04,2.00E-05
ISIC_6082685.jpg,6.19E-06,8.16E-04,8.52E-04,4.89E-04,5.21E-05,1.40E-03,1.28E-03,2.40E-05
ISIC_6084895.jpg,1.82E-05,2.07E-04,9.80E-01,1.12E-04,1.26E-04,8.87E-02,3.19E-04,2.23E-06
ISIC_6096565.jpg,1.37E-03,3.22E-03,1.76E-03,1.36E-05,9.93E-01,9.03E-03,3.26E-04,6.15E-06
ISIC_6102805.jpg,1.31E-03,4.00E-03,4.90E-05,6.43E-06,1.00E+00,8.27E-02,1.58E-03,2.58E-06
ISIC_6115225.jpg,7.10E-03,2.53E-02,9.92E-01,5.91E-05,8.63E-01,7.89E-02,9.88E-03,3.92E-05
ISIC_6120545.jpg,4.36E-05,6.88E-04,1.90E-03,8.74E-04,3.36E-04,1.22E-01,7.92E-04,7.78E-05
ISIC_6140475.jpg,1.21E-04,1.31E-03,1.00E+00,7.75E-05,1.33E-03,5.37E-01,6.63E-03,7.46E-06
ISIC_6143045.jpg,4.92E-05,2.95E-04,8.18E-05,9.72E-01,6.53E-04,2.01E-01,9.94E-01,7.72E-03
ISIC_6164205.jpg,1.71E-05,1.66E-04,7.36E-04,4.61E-03,1.88E-04,2.50E-01,5.17E-01,2.19E-04
ISIC_6164865.jpg,7.19E-06,3.12E-04,8.63E-01,1.70E-05,3.46E-05,3.15E-01,1.05E-03,2.20E-06
ISIC_6175325.jpg,4.01E-05,5.11E-04,8.70E-03,4.58E-04,8.74E-05,2.45E-01,2.12E-03,1.32E-04
ISIC_6177015.jpg,4.82E-04,2.17E-03,3.87E-01,2.86E-04,7.14E-03,4.64E-02,9.85E-01,1.69E-03
ISIC_6181315.jpg,4.14E-03,1.11E-02,5.80E-04,2.11E-05,1.00E+00,6.29E-01,1.39E-03,7.07E-06
ISIC_6184815.jpg,4.13E-05,2.00E-03,9.68E-01,9.20E-05,7.63E-04,3.21E-01,9.20E-04,6.85E-06
ISIC_6188565.jpg,5.54E-05,8.26E-04,2.93E-05,9.80E-01,1.02E-03,6.65E-02,1.00E-03,9.28E-05
ISIC_6192205.jpg,5.74E-05,7.04E-04,1.14E-04,9.80E-01,9.55E-04,8.36E-02,9.55E-01,2.07E-03
ISIC_6193215.jpg,1.29E-04,1.62E-03,6.95E-05,9.88E-01,3.19E-03,2.14E-01,2.99E-04,4.47E-05
ISIC_6203295.jpg,6.91E-06,1.25E-04,2.86E-05,9.97E-01,3.56E-05,2.17E-01,9.77E-01,1.19E-03
ISIC_6205965.jpg,2.71E-03,3.05E-02,1.43E-03,9.83E-01,1.50E-02,2.95E-01,4.68E-03,1.47E-03
ISIC_6209205.jpg,5.99E-06,3.79E-04,9.95E-01,2.82E-05,2.31E-04,4.04E-02,2.02E-04,4.43E-07
ISIC_6227605.jpg,3.03E-04,5.41E-03,3.13E-04,9.87E-01,1.56E-03,1.73E-01,3.66E-03,2.35E-04
ISIC_6230135.jpg,9.19E-06,3.71E-04,1.10E-03,6.80E-04,7.65E-05,8.38E-01,6.68E-04,6.11E-06
ISIC_6248175.jpg,1.93E-05,4.22E-04,9.99E-01,7.78E-06,1.10E-04,5.50E-02,7.34E-04,1.40E-06
ISIC_6250185.jpg,5.97E-06,1.25E-04,1.24E-01,4.17E-05,2.53E-05,1.55E-01,3.20E-04,3.84E-06
ISIC_6257335.jpg,3.34E-02,1.39E-02,1.94E-03,1.11E-04,9.97E-01,1.30E-01,7.34E-01,3.96E-02
ISIC_6274125.jpg,5.03E-05,1.43E-03,3.90E-03,7.38E-04,2.19E-04,3.20E-01,6.26E-04,8.98E-05
ISIC_6285105.jpg,3.15E-05,5.97E-04,9.08E-04,1.34E-03,1.85E-04,5.55E-01,1.28E-03,1.87E-05
ISIC_6288405.jpg,1.35E-02,6.97E-03,4.17E-03,4.31E-02,1.93E-02,3.72E-01,3.91E-01,9.25E-01
ISIC_6295805.jpg,1.10E-02,9.98E-01,1.35E-02,1.84E-03,9.84E-01,1.86E-01,4.20E-03,5.18E-05
ISIC_6302625.jpg,6.70E-07,2.31E-05,3.52E-05,2.10E-03,3.21E-06,1.71E-02,1.42E-01,5.26E-05
ISIC_6302745.jpg,1.08E-04,2.50E-03,9.99E-01,1.47E-03,7.06E-04,1.49E-01,2.70E-03,1.00E-05
ISIC_6326045.jpg,5.79E-05,5.50E-04,5.22E-03,2.95E-03,2.80E-04,2.79E-02,3.25E-03,6.81E-05
ISIC_6345695.jpg,6.91E-06,3.56E-04,8.34E-04,5.15E-04,2.79E-05,4.31E-01,1.49E-03,2.66E-05
ISIC_6355985.jpg,3.32E-03,9.50E-03,1.76E-04,9.86E-01,1.33E-02,3.10E-01,6.79E-01,3.59E-01
ISIC_6359785.jpg,6.34E-03,1.29E-02,7.43E-04,9.60E-01,8.01E-03,2.94E-01,7.96E-01,5.56E-01
ISIC_6361655.jpg,7.14E-04,1.86E-02,7.10E-01,1.33E-03,9.73E-03,7.85E-01,2.54E-03,6.34E-05
ISIC_6384675.jpg,8.87E-05,8.71E-04,5.24E-01,1.25E-04,3.71E-04,3.09E-01,2.01E-03,1.07E-05
ISIC_6388895.jpg,2.10E-06,1.89E-04,2.60E-04,1.07E-02,1.58E-05,1.88E-03,8.50E-05,6.04E-06
ISIC_6397215.jpg,1.21E-04,9.02E-04,2.57E-03,8.22E-04,6.26E-04,1.34E-01,1.39E-03,2.10E-04
ISIC_6428265.jpg,4.28E-04,4.90E-03,3.24E-03,9.85E-01,4.33E-03,5.46E-01,9.67E-01,2.68E-03
ISIC_6432215.jpg,5.54E-04,3.33E-02,9.98E-01,4.90E-04,3.49E-03,8.89E-02,9.13E-01,4.91E-04
ISIC_6432615.jpg,3.07E-03,3.50E-03,7.49E-03,5.28E-03,1.99E-02,2.80E-01,7.92E-01,3.33E-01
ISIC_6435735.jpg,2.12E-06,2.99E-05,6.78E-05,7.10E-05,2.22E-05,2.36E-01,1.36E-02,1.01E-04
ISIC_6441975.jpg,1.68E-03,1.63E-03,4.78E-04,1.87E-04,9.76E-01,6.13E-01,4.86E-04,1.63E-05
ISIC_6451105.jpg,7.15E-07,3.16E-05,4.32E-04,7.52E-05,7.94E-06,7.93E-01,3.15E-04,2.25E-06
ISIC_6455935.jpg,3.41E-04,2.32E-04,1.11E-01,5.09E-04,4.03E-03,1.55E-01,9.68E-01,2.94E-03
ISIC_6464935.jpg,4.06E-04,4.04E-03,5.85E-01,2.16E-04,4.55E-03,8.55E-01,2.92E-03,3.79E-05
ISIC_6465955.jpg,7.59E-04,1.08E-02,6.24E-03,8.86E-03,1.21E-02,9.10E-01,2.12E-03,1.55E-04
ISIC_6477955.jpg,1.41E-06,1.83E-05,2.12E-02,1.08E-05,1.19E-05,5.00E-02,1.60E-04,1.45E-07
ISIC_6483735.jpg,9.23E-04,7.05E-01,2.51E-04,4.13E-04,9.93E-01,6.92E-02,4.28E-04,6.56E-06
ISIC_6483925.jpg,3.06E-05,3.62E-04,1.00E+00,8.80E-05,2.58E-04,1.74E-01,7.29E-01,8.15E-06
ISIC_6487515.jpg,3.88E-05,2.59E-03,1.00E+00,1.40E-04,3.50E-04,1.46E-01,3.45E-03,2.81E-06
ISIC_6503955.jpg,2.62E-05,2.60E-04,1.65E-04,2.06E-02,2.76E-04,1.17E-02,1.73E-04,2.78E-05
ISIC_6519195.jpg,8.25E-05,3.04E-03,1.17E-04,9.91E-01,5.39E-04,9.17E-03,1.11E-02,8.66E-05
ISIC_6524335.jpg,5.24E-05,6.81E-04,1.84E-02,2.91E-04,2.42E-04,2.39E-01,2.06E-03,1.50E-05
ISIC_6539905.jpg,1.26E-05,6.94E-04,1.19E-04,9.73E-01,4.84E-05,2.20E-01,8.22E-04,3.23E-05
ISIC_6541945.jpg,9.34E-06,9.47E-05,7.33E-05,1.73E-03,9.34E-05,8.07E-01,8.69E-04,1.45E-05
ISIC_6545535.jpg,2.06E-06,6.30E-05,1.56E-01,2.02E-05,7.89E-06,2.69E-01,2.19E-04,1.50E-06
ISIC_6545625.jpg,4.29E-06,9.11E-04,1.00E+00,1.37E-06,4.98E-05,5.66E-01,4.77E-04,1.63E-07
ISIC_6558015.jpg,3.04E-05,5.69E-04,4.07E-02,1.28E-04,9.67E-05,7.13E-01,2.15E-03,1.16E-05
ISIC_6570595.jpg,1.14E-04,9.61E-04,1.00E+00,1.96E-04,1.46E-03,1.67E-01,9.85E-01,4.48E-05
ISIC_6578095.jpg,9.04E-06,5.43E-05,3.32E-04,2.08E-04,2.08E-04,6.98E-02,9.60E-01,2.34E-03
ISIC_6590875.jpg,3.48E-04,4.22E-03,1.66E-01,1.11E-03,2.41E-03,7.09E-01,3.50E-01,1.58E-03
ISIC_6591075.jpg,2.03E-05,6.32E-05,1.12E-03,2.19E-04,9.84E-04,3.37E-01,9.98E-01,4.75E-04
ISIC_6592095.jpg,3.95E-06,3.07E-04,3.99E-05,9.72E-01,1.52E-05,1.95E-01,4.23E-03,2.31E-05
ISIC_6600865.jpg,1.23E-03,4.78E-03,9.88E-04,9.53E-01,2.69E-02,1.78E-01,1.15E-01,1.59E-03
ISIC_6609865.jpg,4.49E-06,9.50E-05,3.58E-04,2.07E-04,1.67E-04,8.74E-01,5.41E-04,5.47E-06
ISIC_6614175.jpg,3.68E-05,6.60E-04,9.16E-02,2.98E-04,2.16E-04,7.09E-02,1.41E-02,3.26E-05
ISIC_6614545.jpg,8.65E-07,2.09E-05,5.00E-04,1.72E-04,2.86E-06,4.27E-01,1.27E-04,2.68E-06
ISIC_6625865.jpg,1.92E-05,3.24E-04,6.37E-04,3.37E-03,1.49E-04,1.75E-02,1.97E-03,1.26E-05
ISIC_6627425.jpg,5.27E-03,4.24E-02,9.87E-01,3.22E-04,7.49E-01,6.00E-02,5.26E-01,3.78E-04
ISIC_6657415.jpg,2.28E-04,1.81E-03,5.22E-04,2.66E-02,4.09E-03,1.32E-01,8.53E-04,1.80E-04
ISIC_6662885.jpg,6.38E-05,3.32E-03,9.99E-01,2.00E-04,7.47E-04,1.75E-01,2.14E-03,6.94E-06
ISIC_6673655.jpg,3.30E-05,2.81E-04,6.95E-02,6.56E-04,1.07E-04,6.32E-02,6.68E-04,1.63E-05
ISIC_6679395.jpg,3.91E-04,1.95E-02,9.97E-01,1.20E-04,6.13E-03,2.57E-01,9.51E-03,3.27E-05
ISIC_6680545.jpg,2.94E-02,1.16E-02,6.78E-04,3.92E-04,1.00E+00,3.17E-01,2.54E-03,6.10E-05
ISIC_6713125.jpg,1.05E-05,1.73E-05,2.98E-05,2.28E-03,7.85E-05,5.61E-02,8.38E-02,2.27E-04
ISIC_6724105.jpg,2.38E-04,5.81E-03,4.03E-05,6.17E-04,9.82E-01,8.09E-01,6.11E-04,1.66E-05
ISIC_6726125.jpg,7.32E-04,3.58E-03,5.69E-01,8.37E-03,3.17E-03,2.58E-01,9.33E-01,1.51E-03
ISIC_6738385.jpg,4.00E-05,6.92E-04,3.18E-03,2.56E-04,4.51E-04,9.43E-01,1.75E-03,1.63E-05
ISIC_6755755.jpg,8.76E-05,3.15E-04,4.67E-03,3.21E-04,2.88E-04,5.21E-01,9.24E-01,4.26E-03
ISIC_6756925.jpg,4.79E-06,3.99E-04,3.25E-05,9.84E-01,2.52E-05,5.77E-02,1.18E-03,1.68E-05
ISIC_6757155.jpg,2.53E-05,6.94E-04,9.99E-01,2.06E-05,9.17E-05,1.49E-01,9.63E-04,2.73E-06
ISIC_6767435.jpg,1.56E-03,3.55E-03,4.68E-03,8.00E-03,2.86E-02,4.49E-01,2.50E-02,8.34E-04
ISIC_6779885.jpg,5.68E-06,8.37E-05,8.67E-04,1.21E-03,2.37E-05,6.07E-01,8.30E-01,1.93E-04
ISIC_6795855.jpg,8.81E-03,1.08E-01,9.92E-01,1.41E-04,8.24E-01,8.43E-02,9.51E-03,1.31E-04
ISIC_6815865.jpg,3.29E-04,1.05E-03,9.31E-05,4.82E-06,9.81E-01,1.43E-01,4.76E-04,1.18E-06
ISIC_6821845.jpg,2.37E-05,5.88E-04,2.22E-04,2.24E-03,2.01E-04,6.18E-01,2.77E-02,5.10E-05
ISIC_6845395.jpg,1.42E-05,1.54E-03,1.00E+00,1.15E-04,1.53E-04,1.87E-01,1.47E-03,1.26E-06
ISIC_6855055.jpg,5.09E-05,3.10E-04,4.25E-02,4.34E-04,1.03E-03,1.18E-02,9.02E-04,5.13E-06
ISIC_6861835.jpg,1.11E-03,3.34E-03,1.21E-01,1.80E-03,6.76E-03,5.03E-01,3.87E-03,2.27E-04
ISIC_6876145.jpg,6.65E-05,5.44E-04,5.09E-03,2.36E-04,8.73E-04,5.23E-01,1.98E-03,9.21E-05
ISIC_6877005.jpg,3.82E-07,2.16E-05,6.96E-04,3.47E-04,1.40E-06,2.04E-02,2.07E-03,3.03E-06
ISIC_6889595.jpg,3.12E-05,2.83E-04,1.50E-02,1.87E-04,1.31E-04,1.65E-02,5.79E-04,5.37E-06
ISIC_6892265.jpg,1.66E-03,3.75E-03,4.31E-02,2.09E-03,9.34E-03,6.84E-01,8.99E-01,1.02E-02
ISIC_6918215.jpg,1.27E-05,1.04E-03,1.00E+00,5.44E-05,1.83E-04,1.29E-01,1.79E-03,9.54E-07
ISIC_6926425.jpg,1.39E-04,4.00E-04,4.85E-02,3.59E-04,6.32E-04,5.58E-02,2.58E-03,2.91E-05
ISIC_6937025.jpg,1.05E-05,4.27E-04,4.50E-04,1.76E-04,8.06E-05,3.77E-01,4.30E-04,3.19E-05
ISIC_6942995.jpg,1.64E-05,5.38E-04,2.01E-03,2.76E-04,7.69E-05,8.76E-01,2.03E-03,1.22E-05
ISIC_6946895.jpg,1.35E-04,1.39E-03,9.99E-01,4.02E-05,2.69E-04,4.80E-01,1.75E-03,4.54E-06
ISIC_6954625.jpg,5.96E-04,4.03E-03,2.24E-02,2.71E-03,2.63E-03,1.21E-01,5.76E-02,1.69E-03
ISIC_6961265.jpg,5.39E-07,5.35E-05,7.37E-04,5.63E-05,2.72E-06,4.67E-02,3.20E-04,2.27E-06
ISIC_6981145.jpg,1.41E-04,6.58E-03,4.22E-04,9.91E-01,5.76E-03,5.60E-02,6.67E-04,1.92E-05
ISIC_6997645.jpg,1.37E-03,1.26E-02,9.68E-01,1.37E-03,1.60E-02,2.13E-01,4.96E-03,9.16E-05
ISIC_7007065.jpg,3.49E-05,1.58E-04,2.27E-04,1.21E-03,1.42E-04,1.34E-01,2.34E-03,1.39E-04
ISIC_7010755.jpg,5.32E-05,1.22E-01,1.00E+00,3.95E-04,2.39E-03,2.99E-02,8.43E-05,2.04E-07
ISIC_7014635.jpg,3.94E-02,3.11E-02,2.48E-03,2.56E-03,9.87E-01,4.97E-02,8.07E-01,7.06E-02
ISIC_7027005.jpg,5.16E-06,6.44E-05,2.16E-04,1.32E-03,6.51E-05,1.23E-03,4.53E-04,4.71E-06
ISIC_7029435.jpg,2.92E-04,4.84E-04,3.52E-04,2.70E-02,9.51E-04,1.26E-01,6.91E-03,1.78E-03
ISIC_7031655.jpg,3.97E-03,5.86E-03,5.17E-01,7.05E-04,2.91E-02,3.86E-01,9.87E-01,1.90E-02
ISIC_7032145.jpg,9.19E-06,7.94E-04,9.70E-01,8.64E-05,1.24E-04,2.87E-02,9.73E-01,7.82E-06
ISIC_7050025.jpg,2.34E-05,7.14E-04,3.67E-04,9.26E-04,2.11E-04,8.41E-01,1.19E-03,1.13E-04
ISIC_7054725.jpg,7.01E-04,8.42E-04,4.67E-05,4.60E-04,9.43E-01,1.16E-01,1.03E-03,1.56E-05
ISIC_7059105.jpg,1.04E-05,3.47E-03,9.99E-01,1.25E-04,6.14E-05,2.66E-01,1.40E-03,1.17E-06
ISIC_7068535.jpg,1.01E-06,2.79E-05,2.47E-04,1.92E-04,8.13E-06,8.60E-01,2.28E-04,3.93E-06
ISIC_7095065.jpg,2.91E-04,1.36E-03,2.15E-04,9.77E-01,1.42E-03,2.50E-01,9.70E-01,7.90E-02
ISIC_7112065.jpg,1.52E-04,2.56E-03,9.99E-01,5.15E-05,2.71E-04,2.70E-01,2.55E-03,5.47E-06
ISIC_7115225.jpg,1.87E-03,7.53E-04,4.00E-03,3.09E-03,5.40E-02,8.44E-01,9.71E-01,3.42E-02
ISIC_7125195.jpg,1.10E-02,1.86E-02,6.00E-01,8.51E-04,1.64E-01,1.45E-01,9.84E-01,3.74E-02
ISIC_7142335.jpg,7.09E-05,6.91E-04,1.54E-03,1.24E-02,3.88E-04,1.31E-02,2.62E-03,4.59E-05
ISIC_7174145.jpg,7.71E-04,2.84E-03,4.46E-04,9.57E-01,3.05E-03,2.81E-01,9.67E-01,1.86E-02
ISIC_7191825.jpg,5.14E-05,2.74E-04,8.41E-04,1.71E-03,1.57E-03,3.59E-01,1.71E-04,2.32E-05
ISIC_7212445.jpg,3.41E-04,5.99E-04,5.04E-02,1.48E-03,1.58E-03,3.16E-01,6.53E-01,1.79E-03
ISIC_7237885.jpg,6.57E-05,1.91E-03,9.98E-01,1.45E-04,8.21E-05,6.70E-01,2.64E-03,4.59E-06
ISIC_7270195.jpg,2.36E-05,3.75E-04,2.32E-01,1.58E-04,3.61E-04,1.16E-01,7.25E-01,1.50E-04
ISIC_7271775.jpg,3.61E-06,5.15E-04,8.85E-01,8.73E-05,4.16E-05,1.04E-01,3.75E-05,2.24E-07
ISIC_7275995.jpg,2.55E-06,1.01E-04,1.17E-03,2.51E-04,1.12E-05,6.54E-01,5.41E-04,8.15E-06
ISIC_7284755.jpg,5.28E-06,1.59E-04,2.97E-04,2.49E-04,3.98E-05,8.93E-01,6.27E-04,2.97E-05
ISIC_7296865.jpg,2.62E-01,2.48E-01,6.88E-02,1.45E-03,9.99E-01,1.33E-01,1.08E-01,7.09E-03
ISIC_7297185.jpg,1.49E-04,5.17E-04,1.27E-03,1.13E-02,2.81E-03,8.33E-02,1.64E-02,8.76E-05
ISIC_7302745.jpg,2.16E-04,6.97E-04,2.75E-01,2.15E-04,1.85E-03,2.69E-01,1.85E-03,2.39E-05
ISIC_7352675.jpg,9.20E-03,9.99E-01,2.40E-03,4.71E-03,9.79E-01,1.69E-01,5.94E-03,5.83E-05
ISIC_7359225.jpg,2.24E-06,8.81E-05,6.50E-04,1.13E-04,3.04E-05,8.26E-01,4.77E-04,5.39E-06
ISIC_7359945.jpg,4.41E-05,2.03E-03,1.00E+00,1.05E-04,7.95E-04,2.18E-01,2.26E-03,2.82E-06
ISIC_7377665.jpg,3.96E-05,5.57E-04,1.00E+00,9.86E-05,7.14E-04,1.19E-01,6.95E-04,6.77E-07
ISIC_7397275.jpg,2.10E-05,3.17E-04,1.50E-03,7.30E-04,1.09E-04,9.79E-02,8.66E-04,8.68E-06
ISIC_7398705.jpg,8.64E-05,3.04E-04,8.33E-04,6.88E-04,1.35E-03,2.28E-01,1.28E-03,6.40E-05
ISIC_7415425.jpg,1.42E-03,3.45E-03,7.17E-01,1.30E-03,1.24E-02,2.92E-01,9.45E-01,1.25E-03
ISIC_7415965.jpg,1.01E-02,9.31E-04,6.22E-05,4.05E-04,9.96E-01,9.45E-02,9.66E-01,3.64E-02
ISIC_7445535.jpg,1.83E-05,2.96E-04,1.05E-02,2.02E-04,5.94E-05,1.60E-01,1.08E-03,6.24E-06
ISIC_7454565.jpg,2.66E-03,1.62E-03,1.00E-02,2.07E-03,3.46E-02,2.06E-01,9.59E-01,1.50E-01
ISIC_7465205.jpg,7.78E-03,7.12E-03,1.24E-03,2.15E-04,9.97E-01,7.60E-01,1.08E-02,1.00E-04
ISIC_7480165.jpg,1.99E-04,2.36E-04,1.18E-03,6.94E-04,6.18E-04,2.38E-01,9.13E-01,1.90E-01
ISIC_7501025.jpg,5.42E-06,1.11E-04,4.91E-03,1.30E-04,2.40E-05,5.62E-01,3.23E-04,1.34E-05
ISIC_7502935.jpg,2.14E-04,6.97E-03,2.04E-04,9.87E-01,1.25E-03,1.57E-01,1.15E-03,1.40E-04
ISIC_7504825.jpg,4.62E-05,2.56E-04,4.74E-04,3.28E-03,7.81E-04,6.85E-01,5.49E-02,6.99E-05
ISIC_7506745.jpg,1.06E-04,5.76E-03,6.60E-04,9.96E-01,3.88E-04,6.47E-01,1.84E-03,1.29E-04
ISIC_7507905.jpg,2.19E-04,1.98E-03,1.08E-04,9.78E-01,8.19E-04,5.42E-01,4.28E-01,1.70E-03
ISIC_7536615.jpg,4.36E-05,3.50E-04,5.69E-02,9.65E-04,6.79E-04,5.22E-03,2.98E-04,7.23E-06
ISIC_7562455.jpg,1.94E-04,7.00E-03,4.55E-04,9.84E-01,1.44E-03,1.49E-01,5.80E-04,1.68E-04
ISIC_7562805.jpg,1.39E-03,4.56E-03,5.56E-04,9.61E-01,4.85E-03,1.63E-01,9.72E-01,3.56E-02
ISIC_7563835.jpg,2.57E-03,1.92E-01,1.04E-01,2.55E-03,4.55E-02,5.24E-01,7.31E-02,8.95E-04
ISIC_7566175.jpg,2.12E-04,3.32E-04,1.50E-03,9.11E-04,1.20E-03,3.28E-01,6.24E-03,2.83E-04
ISIC_7574085.jpg,2.68E-04,6.23E-03,1.96E-03,9.86E-01,2.71E-03,4.57E-01,6.90E-03,2.51E-04
ISIC_7577155.jpg,1.07E-03,2.39E-02,1.59E-01,7.17E-03,7.71E-02,1.34E-02,1.01E-02,1.72E-04
ISIC_7587095.jpg,1.33E-03,1.00E+00,1.04E-04,1.57E-06,1.00E+00,3.27E-02,9.90E-04,4.78E-09
ISIC_7591125.jpg,6.67E-06,7.07E-05,7.32E-04,3.25E-04,2.59E-05,2.74E-01,6.01E-04,1.74E-05
ISIC_7638885.jpg,3.19E-06,1.15E-04,8.54E-03,8.28E-05,9.95E-06,2.69E-01,3.67E-04,4.80E-06
ISIC_7663385.jpg,2.87E-02,6.85E-01,9.87E-01,2.95E-04,9.95E-01,3.10E-01,2.47E-02,9.13E-05
ISIC_7672975.jpg,8.76E-05,1.24E-03,9.80E-05,9.92E-01,1.55E-03,2.15E-01,3.40E-04,4.52E-05
ISIC_7683015.jpg,4.91E-06,3.13E-04,3.16E-03,1.06E-04,5.21E-05,5.79E-01,5.42E-04,6.96E-06
ISIC_7684185.jpg,6.37E-03,3.46E-03,8.82E-04,1.52E-04,9.94E-01,1.28E-01,4.14E-03,1.02E-04
ISIC_7723435.jpg,1.41E-03,4.25E-03,3.46E-02,3.44E-04,6.20E-02,3.91E-01,1.55E-02,1.95E-04
ISIC_7725975.jpg,6.24E-06,1.16E-04,9.99E-01,2.63E-07,2.61E-03,1.52E-01,4.47E-04,1.41E-07
ISIC_7735055.jpg,4.02E-06,3.97E-04,9.89E-01,4.82E-06,2.63E-05,8.01E-01,6.73E-04,7.14E-07
ISIC_7754315.jpg,5.60E-04,1.63E-02,9.22E-01,2.45E-04,2.80E-03,3.36E-01,1.02E-02,4.45E-05
ISIC_7771375.jpg,2.18E-05,3.76E-04,2.03E-01,9.19E-04,6.52E-05,1.77E-01,2.14E-02,4.97E-05
ISIC_7774245.jpg,4.45E-04,5.59E-03,1.99E-04,9.87E-01,1.95E-03,5.76E-01,1.33E-02,6.83E-04
ISIC_7778585.jpg,4.90E-05,2.61E-03,1.01E-03,9.32E-01,2.82E-04,7.01E-01,5.79E-04,7.10E-05
ISIC_7803555.jpg,1.15E-05,3.34E-04,8.25E-04,4.18E-04,6.86E-05,7.70E-01,4.71E-04,3.76E-05
ISIC_7804865.jpg,3.54E-05,9.03E-04,1.33E-03,7.19E-04,1.88E-04,9.17E-01,2.76E-03,2.98E-05
ISIC_7805245.jpg,6.98E-04,5.93E-03,3.97E-04,9.82E-01,5.17E-03,2.50E-01,3.31E-03,9.41E-04
ISIC_7816515.jpg,1.50E-01,8.81E-01,1.15E-01,1.91E-03,9.96E-01,1.64E-01,1.95E-01,4.08E-03
ISIC_7816675.jpg,6.27E-07,3.91E-05,1.12E-04,8.81E-05,4.57E-06,6.29E-01,4.50E-04,9.33E-06
ISIC_7825185.jpg,7.30E-04,3.11E-03,3.71E-02,5.39E-03,8.28E-03,2.25E-01,2.04E-02,4.04E-04
